STATUS,REASON,ORIGIN,SUBJECT,PRIORITY,DESCRIPTION,ISCLOSED,CLOSEDDATE,ISESCALATED,CREATEDDATE,NICE_INCONTACT_CLOSED_DATE_TIME__C,NIC_CREATED_DATE__C,Business_Hours
Closed,,Web,General Inquiry,Medium,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,TRUE,2018-11-18T22:49:56.000Z,,2018-11-18T21:57:17.000Z,2018-11-18 22:49:56 UTC,2018-11-18T21:57:17Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Low,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,TRUE,2018-11-10T11:07:02.000Z,,2018-11-10T10:19:12.000Z,2018-11-10 11:07:02 UTC,2018-11-10T10:19:12Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,TRUE,2019-03-04T13:15:53.000Z,,2019-03-04T11:44:36.000Z,2019-03-04 13:15:53 UTC,2019-03-04T11:44:36Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,High,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,TRUE,2018-11-30T12:05:01.000Z,,2018-11-30T11:00:27.000Z,2018-11-30 12:05:01 UTC,2018-11-30T11:00:27Z,01m4P000000m2dc
Closed,,Email,Known Issue,Low,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,TRUE,2019-04-10T06:23:10.000Z,,2019-04-10T05:30:31.000Z,2019-04-10 06:23:10 UTC,2019-04-10T05:30:31Z,01m4P000000m2dc
Closed,,Email,Product Support,Medium,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,TRUE,2018-11-17T13:54:44.000Z,,2018-11-17T13:03:21.000Z,2018-11-17 13:54:44 UTC,2018-11-17T13:03:21Z,01m4P000000m2dc
Closed,,Phone,Product Problem,Low,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,TRUE,2019-07-17T09:58:08.000Z,,2019-07-17T09:01:34.000Z,2019-07-17 09:58:08 UTC,2019-07-17T09:01:34Z,01m4P000000m2dc
Closed,,Web,Known Issue,Low,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,TRUE,2019-08-18T10:17:16.000Z,,2019-08-18T09:43:54.000Z,2019-08-18 10:17:16 UTC,2019-08-18T09:43:54Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Medium,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,TRUE,2019-06-19T00:28:07.000Z,,2019-06-18T23:40:02.000Z,2019-06-19 00:28:07 UTC,2019-06-18T23:40:02Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Medium,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,TRUE,2019-03-27T00:25:55.000Z,,2019-03-27T00:03:49.000Z,2019-03-27 00:25:55 UTC,2019-03-27T00:03:49Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,TRUE,2018-11-08T22:25:00.000Z,,2018-11-08T21:50:40.000Z,2018-11-08 22:25:00 UTC,2018-11-08T21:50:40Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Low,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,TRUE,2019-06-12T04:21:45.000Z,,2019-06-12T03:24:51.000Z,2019-06-12 04:21:45 UTC,2019-06-12T03:24:51Z,01m4P000000m2dc
Closed,,Phone,Known Issue,High,porttitor pede justo eu massa donec dapibus duis at velit eu est congue,TRUE,2019-01-27T02:13:49.000Z,,2019-01-27T01:01:12.000Z,2019-01-27 02:13:49 UTC,2019-01-27T01:01:12Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,High,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,TRUE,2019-06-28T12:24:04.000Z,,2019-06-28T12:16:10.000Z,2019-06-28 12:24:04 UTC,2019-06-28T12:16:10Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Medium,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,TRUE,2018-10-22T19:20:59.000Z,,2018-10-22T17:52:43.000Z,2018-10-22 19:20:59 UTC,2018-10-22T17:52:43Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,High,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,TRUE,2019-10-10T12:51:51.000Z,,2019-10-10T11:38:47.000Z,2019-10-10 12:51:51 UTC,2019-10-10T11:38:47Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,TRUE,2018-10-25T14:10:04.000Z,,2018-10-25T13:15:35.000Z,2018-10-25 14:10:04 UTC,2018-10-25T13:15:35Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Low,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,TRUE,2019-06-10T20:05:15.000Z,,2019-06-10T19:23:10.000Z,2019-06-10 20:05:15 UTC,2019-06-10T19:23:10Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,TRUE,2018-11-12T03:35:20.000Z,,2018-11-12T03:12:29.000Z,2018-11-12 03:35:20 UTC,2018-11-12T03:12:29Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Medium,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,TRUE,2019-08-06T00:59:09.000Z,,2019-08-05T23:19:17.000Z,2019-08-06 00:59:09 UTC,2019-08-05T23:19:17Z,01m4P000000m2dc
Closed,,Email,Product Problem,Low,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,TRUE,2019-02-26T15:57:13.000Z,,2019-02-26T15:23:58.000Z,2019-02-26 15:57:13 UTC,2019-02-26T15:23:58Z,01m4P000000m2dc
Closed,,Email,Product Support,Low,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,TRUE,2018-12-07T10:55:07.000Z,,2018-12-07T10:16:30.000Z,2018-12-07 10:55:07 UTC,2018-12-07T10:16:30Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Medium,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,TRUE,2019-09-19T06:08:09.000Z,,2019-09-19T05:06:21.000Z,2019-09-19 06:08:09 UTC,2019-09-19T05:06:21Z,01m4P000000m2dc
Closed,,Email,Product Support,Low,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,TRUE,2019-09-18T05:07:09.000Z,,2019-09-18T04:36:19.000Z,2019-09-18 05:07:09 UTC,2019-09-18T04:36:19Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,High,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,TRUE,2018-12-11T02:19:19.000Z,,2018-12-11T01:37:09.000Z,2018-12-11 02:19:19 UTC,2018-12-11T01:37:09Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,TRUE,2019-10-19T20:20:16.000Z,,2019-10-19T19:52:29.000Z,2019-10-19 20:20:16 UTC,2019-10-19T19:52:29Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,TRUE,2019-09-03T12:27:38.000Z,,2019-09-03T11:47:29.000Z,2019-09-03 12:27:38 UTC,2019-09-03T11:47:29Z,01m4P000000m2dc
Closed,,Phone,Known Issue,High,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,TRUE,2019-07-22T14:59:52.000Z,,2019-07-22T13:41:16.000Z,2019-07-22 14:59:52 UTC,2019-07-22T13:41:16Z,01m4P000000m2dc
Closed,,Web,Product Problem,Low,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,TRUE,2019-07-19T14:52:35.000Z,,2019-07-19T14:19:04.000Z,2019-07-19 14:52:35 UTC,2019-07-19T14:19:04Z,01m4P000000m2dc
Closed,,Email,Product Support,Low,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,TRUE,2019-10-21T00:04:28.000Z,,2019-10-20T22:45:15.000Z,2019-10-21 00:04:28 UTC,2019-10-20T22:45:15Z,01m4P000000m2dc
Closed,,Email,Product Support,Medium,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,TRUE,2019-09-09T18:00:15.000Z,,2019-09-09T16:32:41.000Z,2019-09-09 18:00:15 UTC,2019-09-09T16:32:41Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,Medium,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,TRUE,2019-01-10T19:51:23.000Z,,2019-01-10T19:45:27.000Z,2019-01-10 19:51:23 UTC,2019-01-10T19:45:27Z,01m4P000000m2dc
Closed,,Web,Known Issue,Low,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,TRUE,2018-11-22T06:55:22.000Z,,2018-11-22T05:46:26.000Z,2018-11-22 06:55:22 UTC,2018-11-22T05:46:26Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,TRUE,2019-03-11T01:34:27.000Z,,2019-03-11T00:52:10.000Z,2019-03-11 01:34:27 UTC,2019-03-11T00:52:10Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Low,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,TRUE,2019-09-15T03:31:39.000Z,,2019-09-15T02:13:24.000Z,2019-09-15 03:31:39 UTC,2019-09-15T02:13:24Z,01m4P000000m2dc
Closed,,Email,Product Support,Low,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,TRUE,2019-02-24T02:15:54.000Z,,2019-02-24T01:17:14.000Z,2019-02-24 02:15:54 UTC,2019-02-24T01:17:14Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,High,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,TRUE,2018-12-30T14:33:01.000Z,,2018-12-30T14:16:19.000Z,2018-12-30 14:33:01 UTC,2018-12-30T14:16:19Z,01m4P000000m2dc
Closed,,Phone,Product Problem,High,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,TRUE,2019-02-01T03:26:58.000Z,,2019-02-01T02:51:43.000Z,2019-02-01 03:26:58 UTC,2019-02-01T02:51:43Z,01m4P000000m2dc
Closed,,Web,Known Issue,High,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,TRUE,2019-07-06T05:26:20.000Z,,2019-07-06T04:12:42.000Z,2019-07-06 05:26:20 UTC,2019-07-06T04:12:42Z,01m4P000000m2dc
Closed,,Web,General Inquiry,High,id nisl venenatis lacinia aenean sit amet justo morbi ut,TRUE,2018-12-16T11:51:46.000Z,,2018-12-16T10:42:30.000Z,2018-12-16 11:51:46 UTC,2018-12-16T10:42:30Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,TRUE,2019-06-04T03:21:43.000Z,,2019-06-04T01:53:49.000Z,2019-06-04 03:21:43 UTC,2019-06-04T01:53:49Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Medium,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,TRUE,2019-03-09T11:57:42.000Z,,2019-03-09T11:42:52.000Z,2019-03-09 11:57:42 UTC,2019-03-09T11:42:52Z,01m4P000000m2dc
Closed,,Web,Known Issue,Low,nunc proin at turpis a pede posuere nonummy integer non velit,TRUE,2019-05-14T01:08:35.000Z,,2019-05-13T23:36:45.000Z,2019-05-14 01:08:35 UTC,2019-05-13T23:36:45Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,TRUE,2019-10-08T21:29:25.000Z,,2019-10-08T20:15:04.000Z,2019-10-08 21:29:25 UTC,2019-10-08T20:15:04Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,TRUE,2019-02-22T16:37:32.000Z,,2019-02-22T16:11:12.000Z,2019-02-22 16:37:32 UTC,2019-02-22T16:11:12Z,01m4P000000m2dc
Closed,,Web,Product Support,Medium,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,TRUE,2019-07-05T16:35:33.000Z,,2019-07-05T15:56:51.000Z,2019-07-05 16:35:33 UTC,2019-07-05T15:56:51Z,01m4P000000m2dc
Closed,,Email,Product Problem,Low,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,TRUE,2018-11-27T04:39:50.000Z,,2018-11-27T03:51:20.000Z,2018-11-27 04:39:50 UTC,2018-11-27T03:51:20Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,TRUE,2018-11-21T02:29:32.000Z,,2018-11-21T01:21:54.000Z,2018-11-21 02:29:32 UTC,2018-11-21T01:21:54Z,01m4P000000m2dc
Closed,,Email,Product Problem,High,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,TRUE,2019-04-18T15:02:32.000Z,,2019-04-18T14:50:57.000Z,2019-04-18 15:02:32 UTC,2019-04-18T14:50:57Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,Medium,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,TRUE,2019-03-24T14:14:04.000Z,,2019-03-24T13:17:30.000Z,2019-03-24 14:14:04 UTC,2019-03-24T13:17:30Z,01m4P000000m2dc
Closed,,Email,Product Support,High,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,TRUE,2019-05-22T21:27:46.000Z,,2019-05-22T20:22:02.000Z,2019-05-22 21:27:46 UTC,2019-05-22T20:22:02Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Low,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,TRUE,2018-12-29T16:06:34.000Z,,2018-12-29T15:08:43.000Z,2018-12-29 16:06:34 UTC,2018-12-29T15:08:43Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,TRUE,2019-07-17T06:56:09.000Z,,2019-07-17T06:32:29.000Z,2019-07-17 06:56:09 UTC,2019-07-17T06:32:29Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,TRUE,2019-09-26T23:40:14.000Z,,2019-09-26T23:29:27.000Z,2019-09-26 23:40:14 UTC,2019-09-26T23:29:27Z,01m4P000000m2dc
Closed,,Email,Product Support,Medium,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,TRUE,2019-08-31T21:54:39.000Z,,2019-08-31T20:52:47.000Z,2019-08-31 21:54:39 UTC,2019-08-31T20:52:47Z,01m4P000000m2dc
Closed,,Web,Known Issue,High,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,TRUE,2018-12-13T20:18:58.000Z,,2018-12-13T19:28:20.000Z,2018-12-13 20:18:58 UTC,2018-12-13T19:28:20Z,01m4P000000m2dc
Closed,,Phone,Product Problem,High,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,TRUE,2019-05-31T14:01:59.000Z,,2019-05-31T12:51:40.000Z,2019-05-31 14:01:59 UTC,2019-05-31T12:51:40Z,01m4P000000m2dc
Closed,,Web,General Inquiry,High,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,TRUE,2019-09-06T09:16:50.000Z,,2019-09-06T07:40:28.000Z,2019-09-06 09:16:50 UTC,2019-09-06T07:40:28Z,01m4P000000m2dc
Closed,,Phone,Product Problem,Medium,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,TRUE,2018-12-18T00:30:28.000Z,,2018-12-17T23:22:27.000Z,2018-12-18 00:30:28 UTC,2018-12-17T23:22:27Z,01m4P000000m2dc
Closed,,Phone,Product Support,Medium,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,TRUE,2018-12-28T07:27:23.000Z,,2018-12-28T07:05:45.000Z,2018-12-28 07:27:23 UTC,2018-12-28T07:05:45Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,TRUE,2019-06-05T09:40:15.000Z,,2019-06-05T08:12:44.000Z,2019-06-05 09:40:15 UTC,2019-06-05T08:12:44Z,01m4P000000m2dc
Closed,,Email,Product Problem,Medium,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,TRUE,2019-03-30T13:21:26.000Z,,2019-03-30T12:48:52.000Z,2019-03-30 13:21:26 UTC,2019-03-30T12:48:52Z,01m4P000000m2dc
Closed,,Email,Product Problem,High,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,TRUE,2019-06-03T00:59:57.000Z,,2019-06-03T00:38:24.000Z,2019-06-03 00:59:57 UTC,2019-06-03T00:38:24Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Medium,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,TRUE,2019-01-17T08:01:54.000Z,,2019-01-17T07:20:34.000Z,2019-01-17 08:01:54 UTC,2019-01-17T07:20:34Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Low,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,TRUE,2019-01-10T21:31:51.000Z,,2019-01-10T21:00:25.000Z,2019-01-10 21:31:51 UTC,2019-01-10T21:00:25Z,01m4P000000m2dc
Closed,,Web,Known Issue,Medium,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,TRUE,2019-07-22T00:40:35.000Z,,2019-07-21T23:57:48.000Z,2019-07-22 00:40:35 UTC,2019-07-21T23:57:48Z,01m4P000000m2dc
Closed,,Email,General Inquiry,High,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,TRUE,2019-06-07T10:03:01.000Z,,2019-06-07T09:06:38.000Z,2019-06-07 10:03:01 UTC,2019-06-07T09:06:38Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,TRUE,2019-01-06T17:50:27.000Z,,2019-01-06T16:18:06.000Z,2019-01-06 17:50:27 UTC,2019-01-06T16:18:06Z,01m4P000000m2dc
Closed,,Phone,Product Support,Medium,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,TRUE,2019-05-24T02:48:35.000Z,,2019-05-24T01:43:27.000Z,2019-05-24 02:48:35 UTC,2019-05-24T01:43:27Z,01m4P000000m2dc
Closed,,Web,Known Issue,High,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,TRUE,2019-01-19T04:23:49.000Z,,2019-01-19T03:36:01.000Z,2019-01-19 04:23:49 UTC,2019-01-19T03:36:01Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,Medium,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,TRUE,2018-12-04T02:43:52.000Z,,2018-12-04T02:07:41.000Z,2018-12-04 02:43:52 UTC,2018-12-04T02:07:41Z,01m4P000000m2dc
Closed,,Phone,Product Support,Medium,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,TRUE,2019-03-24T10:16:47.000Z,,2019-03-24T08:41:08.000Z,2019-03-24 10:16:47 UTC,2019-03-24T08:41:08Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Medium,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,TRUE,2019-08-13T23:07:31.000Z,,2019-08-13T21:23:05.000Z,2019-08-13 23:07:31 UTC,2019-08-13T21:23:05Z,01m4P000000m2dc
Closed,,Web,Product Inquiry,Low,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,TRUE,2019-05-13T22:55:12.000Z,,2019-05-13T21:43:43.000Z,2019-05-13 22:55:12 UTC,2019-05-13T21:43:43Z,01m4P000000m2dc
Closed,,Web,General Inquiry,High,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,TRUE,2018-11-07T01:55:58.000Z,,2018-11-07T01:04:41.000Z,2018-11-07 01:55:58 UTC,2018-11-07T01:04:41Z,01m4P000000m2dc
Closed,,Web,General Inquiry,Low,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,TRUE,2019-08-31T05:00:02.000Z,,2019-08-31T03:37:26.000Z,2019-08-31 05:00:02 UTC,2019-08-31T03:37:26Z,01m4P000000m2dc
Closed,,Phone,Product Inquiry,Low,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,TRUE,2019-03-22T01:43:03.000Z,,2019-03-22T00:48:28.000Z,2019-03-22 01:43:03 UTC,2019-03-22T00:48:28Z,01m4P000000m2dc
Closed,,Email,Known Issue,Low,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,TRUE,2019-06-08T22:59:24.000Z,,2019-06-08T22:18:09.000Z,2019-06-08 22:59:24 UTC,2019-06-08T22:18:09Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,Medium,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,TRUE,2019-10-01T20:44:08.000Z,,2019-10-01T19:13:18.000Z,2019-10-01 20:44:08 UTC,2019-10-01T19:13:18Z,01m4P000000m2dc
Closed,,Phone,Product Support,High,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,TRUE,2019-05-17T15:25:01.000Z,,2019-05-17T13:50:47.000Z,2019-05-17 15:25:01 UTC,2019-05-17T13:50:47Z,01m4P000000m2dc
Closed,,Phone,Known Issue,Medium,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,TRUE,2019-04-06T23:35:30.000Z,,2019-04-06T22:34:45.000Z,2019-04-06 23:35:30 UTC,2019-04-06T22:34:45Z,01m4P000000m2dc
Closed,,Email,General Inquiry,Medium,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,TRUE,2019-05-14T02:00:00.000Z,,2019-05-14T01:34:07.000Z,2019-05-14 02:00:00 UTC,2019-05-14T01:34:07Z,01m4P000000m2dc
Closed,,Phone,Product Support,Medium,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,TRUE,2019-04-23T04:33:17.000Z,,2019-04-23T03:24:55.000Z,2019-04-23 04:33:17 UTC,2019-04-23T03:24:55Z,01m4P000000m2dc
Closed,,Email,Product Inquiry,Low,non mauris morbi non lectus aliquam sit amet diam in magna bibendum,TRUE,2019-02-11T19:54:58.000Z,,2019-02-11T19:23:38.000Z,2019-02-11 19:54:58 UTC,2019-02-11T19:23:38Z,01m4P000000m2dc
Closed,,Phone,General Inquiry,High,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,TRUE,2018-10-23T04:39:21.000Z,,2018-10-23T03:13:50.000Z,2018-10-23 04:39:21 UTC,2018-10-23T03:13:50Z,01m4P000000m2dc
Closed,,Email,Known Issue,Medium,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui,TRUE,2018-10-28T21:12:18.000Z,,2018-10-28T19:36:43.000Z,2018-10-28 21:12:18 UTC,2018-10-28T19:36:43Z,01m4P000000m2dc
